status,reason,symbol,optionTicker,side,fillPrice,occurredAt,provenanceSource,providerResultCount,recordedTradeAt,recordedTradePrice,recordedMarkPrice,firstProviderTradeAt,firstProviderTradePrice,recordedPriceExistsInTradeWindow,recordedTimestampWithin1ms,exactAggregateAt,exactAggregateClose,nearbyAggregateAt,nearbyAggregateClose,fillId,orderId,error
matched,"first provider trade, recorded price, and recorded timestamp match",META,O:META260420C00675000,buy,9.6,2026-04-15T18:45:00.000Z,polygon-option-trade,2,2026-04-15T18:45:19.365Z,9.6,9.37,2026-04-15T18:45:19.365Z,9.6,true,true,,,,,cc6c3df9-b6ad-42f9-9b8a-721301cf77d5,0a2e6c3b-7e9b-4b44-bb11-dfe56d687449,
matched,"first provider trade, recorded price, and recorded timestamp match",MSTR,O:MSTR260417C00136000,buy,5,2026-04-15T18:45:00.000Z,polygon-option-trade,7,2026-04-15T18:45:24.120Z,5,5,2026-04-15T18:45:24.120Z,5,true,true,,,,,8fcf67de-60a6-4e6c-9dec-f1521584749b,3dbdfa27-68b5-4747-b982-73e270808ce5,
matched,"first provider trade, recorded price, and recorded timestamp match",RGTI,O:RGTI260417C00019000,buy,0.67,2026-04-15T18:45:00.000Z,polygon-option-trade,1,2026-04-15T18:45:02.006Z,0.67,0.67,2026-04-15T18:45:02.006Z,0.67,true,true,,,,,fcf34f3b-4907-484f-ad8c-ffea244d3bea,1b3ecb3f-4734-4375-80ca-42b585d4cd1f,
matched,"first provider trade, recorded price, and recorded timestamp match",TLT,O:TLT260417C00087000,buy,0.16,2026-04-15T18:45:00.000Z,polygon-option-trade,1,2026-04-15T18:45:00.965Z,0.16,0.16,2026-04-15T18:45:00.965Z,0.16,true,true,,,,,276da7c6-1d59-4894-9a10-b60fc3f7c2f6,fecb6226-efcf-4695-8002-3c0b6c76b5ed,
matched,exact 1-minute aggregate close matches fill price,DIA,O:DIA260417C00486000,buy,1.32,2026-04-15T18:46:00.000Z,polygon-option-aggregates,1,,,1.32,,,,,2026-04-15T18:46:00.000Z,1.32,2026-04-15T18:46:00.000Z,1.32,5c656ec7-8794-4766-8b61-31e4a8b19135,3e2c7550-13f0-4804-8b92-0d061308516e,
matched,"first provider trade, recorded price, and recorded timestamp match",ANET,O:ANET260417C00150000,buy,5.2,2026-04-15T19:00:00.000Z,polygon-option-trade,3,2026-04-15T19:00:10.453Z,5.2,5.2,2026-04-15T19:00:10.453Z,5.2,true,true,,,,,a4450ee9-643a-48a2-9796-fcb4fe180c2d,4c5631e3-bb66-48f7-b827-33a82403fc6c,
matched,"first provider trade, recorded price, and recorded timestamp match",GLW,O:GLW260417C00170000,buy,2.69,2026-04-15T19:00:00.000Z,polygon-option-trade,2,2026-04-15T19:00:28.326Z,2.69,2.69,2026-04-15T19:00:28.326Z,2.69,true,true,,,,,089f0ae3-a0b2-4425-9fa2-0274fec1d5d5,7e7ab7de-74bd-4ea5-953d-0acfefb9195e,
matched,"first provider trade, recorded price, and recorded timestamp match",DIA,O:DIA260417C00486000,sell,1.46,2026-04-15T19:41:00.000Z,polygon-option-trade,1,2026-04-15T19:41:33.662Z,1.46,1.46,2026-04-15T19:41:33.662Z,1.46,true,true,,,,,f680cc5a-7b4d-4195-9c3a-3f15d8aaa3cd,c5486421-63d1-4fd7-b16b-e8d27658d1b6,
matched,exact 1-minute aggregate close matches fill price,CORZ,O:CORZ260417C00019000,buy,0.52,2026-04-15T19:46:00.000Z,polygon-option-aggregates,1,,,0.52,,,,,2026-04-15T19:46:00.000Z,0.52,2026-04-15T19:46:00.000Z,0.52,3acc8d0f-c558-4fd4-96dd-877aef454bef,497b5a41-24b4-4d3e-a977-b4665c7758ed,
matched,"first provider trade, recorded price, and recorded timestamp match",META,O:META260420C00675000,sell,9,2026-04-15T19:50:00.000Z,polygon-option-trade,6,2026-04-15T19:50:11.291Z,9,8.72,2026-04-15T19:50:11.291Z,9,true,true,,,,,49ccab75-521c-4182-8ed4-95abf6ff5500,242abc71-478b-4803-b6b2-5814875d4e15,
matched,"first provider trade, recorded price, and recorded timestamp match",SMH,O:SMH260417C00450000,buy,7.37,2026-04-15T19:50:00.000Z,polygon-option-trade,1,2026-04-15T19:50:04.732Z,7.37,7.37,2026-04-15T19:50:04.732Z,7.37,true,true,,,,,88a213ae-429f-445b-91df-80d54f6344a8,7a90a425-3f81-4751-96a2-dffa973213c1,
matched,"first provider trade, recorded price, and recorded timestamp match",TLT,O:TLT260417C00087000,sell,0.16,2026-04-15T19:59:00.000Z,polygon-option-trade,2,2026-04-15T19:59:19.413Z,0.16,0.16,2026-04-15T19:59:19.413Z,0.16,true,true,,,,,0bbde1fa-89cc-49cc-aa69-21f3d1e2e15e,3fe634c6-50f5-4d39-9691-94fadd650489,
matched,"first provider trade, recorded price, and recorded timestamp match",SMH,O:SMH260417C00450000,sell,6.1,2026-04-16T13:30:00.000Z,polygon-option-trade,7,2026-04-16T13:30:01.081Z,6.1,5.24,2026-04-16T13:30:01.081Z,6.1,true,true,,,,,bef66781-f3cb-42a7-a241-e32d13f7647e,f8bccfad-981d-4478-b601-5d383f03fcd1,
matched,"first provider trade, recorded price, and recorded timestamp match",SMH,O:SMH260417C00445000,buy,9.48,2026-04-16T13:30:00.000Z,polygon-option-trade,1,2026-04-16T13:30:02.641Z,9.48,9.48,2026-04-16T13:30:02.641Z,9.48,true,true,,,,,9f839932-d9f9-494e-a5a8-fd0a19a8d471,89ffcb57-192a-43f0-ae74-a2ecb096e827,
matched,"first provider trade, recorded price, and recorded timestamp match",SYM,O:SYM260417C00060000,buy,1,2026-04-16T13:30:00.000Z,polygon-option-trade,1,2026-04-16T13:30:20.401Z,1,1,2026-04-16T13:30:20.401Z,1,true,true,,,,,bbfc97c8-fc9a-4a24-bb87-35aefa6a6caf,de128e14-11be-4165-811c-cd38441fc2ca,
matched,"first provider trade, recorded price, and recorded timestamp match",TSM,O:TSM260417C00370000,sell,5.8,2026-04-16T13:31:00.000Z,polygon-option-trade,17,2026-04-16T13:31:33.156Z,5.8,3.69,2026-04-16T13:31:33.156Z,5.8,true,true,,,,,71fb36df-1fe5-44fd-b2b6-746207123641,49a320cf-9434-45f3-85c7-8121e3ba9ca0,
matched,"first provider trade, recorded price, and recorded timestamp match",ANET,O:ANET260417C00150000,sell,5,2026-04-16T13:31:00.000Z,polygon-option-trade,1,2026-04-16T13:31:49.036Z,5,5,2026-04-16T13:31:49.036Z,5,true,true,,,,,0eb22283-95bc-442d-a2f0-d2ea346fa4dd,42f7dd1f-8d43-4704-a3f1-d4268c42a3bb,
matched,"first provider trade, recorded price, and recorded timestamp match",GLW,O:GLW260417C00170000,sell,1.1,2026-04-16T13:31:00.000Z,polygon-option-trade,2,2026-04-16T13:31:06.757Z,1.1,1,2026-04-16T13:31:06.757Z,1.1,true,true,,,,,a804cfc6-a366-49df-8d9d-7452f28b7ccc,013c7696-f727-4a46-8380-f62227391d2c,
matched,"first provider trade, recorded price, and recorded timestamp match",COIN,O:COIN260417C00185000,sell,10.6,2026-04-16T13:35:00.000Z,polygon-option-trade,3,2026-04-16T13:35:57.617Z,10.6,10.81,2026-04-16T13:35:57.617Z,10.6,true,true,,,,,6030501f-ade7-48b0-9a4f-6c40ac8ce378,11b6a4ad-a304-49c3-8e5e-ec440156002a,
matched,"first provider trade, recorded price, and recorded timestamp match",MSTR,O:MSTR260417C00136000,sell,6.95,2026-04-16T13:35:00.000Z,polygon-option-trade,1,2026-04-16T13:35:35.593Z,6.95,6.95,2026-04-16T13:35:35.593Z,6.95,true,true,,,,,f1134ab0-97a0-40ba-81fb-a13d780d64ea,a52aa4e7-5c0c-4c93-a275-f6801a96eb11,
matched,"first provider trade, recorded price, and recorded timestamp match",RGTI,O:RGTI260417C00019000,sell,0.7,2026-04-16T13:35:00.000Z,polygon-option-trade,7,2026-04-16T13:35:06.846Z,0.7,0.57,2026-04-16T13:35:06.846Z,0.7,true,true,,,,,17000a33-5e09-4fc4-b210-5b9f9a648ed8,c4bd4979-bddf-440b-b17d-2a2692191493,
matched,"first provider trade, recorded price, and recorded timestamp match",TLN,O:TLN260417C00355000,sell,7.03,2026-04-16T13:50:00.000Z,polygon-option-trade,2,2026-04-16T13:50:24.783Z,7.03,7,2026-04-16T13:50:24.783Z,7.03,true,true,,,,,ea991580-59cf-47a2-918a-931ea0f0edf5,07c6323f-67b0-4895-b1ed-af75bd74a78b,
matched,"first provider trade, recorded price, and recorded timestamp match",SYM,O:SYM260417C00060000,sell,0.55,2026-04-16T13:51:00.000Z,polygon-option-trade,1,2026-04-16T13:51:50.429Z,0.55,0.55,2026-04-16T13:51:50.429Z,0.55,true,true,,,,,bc103b5d-183e-4297-9737-d812f4708bfe,33f21930-98ab-411d-972c-8cecea1c66c5,
matched,"first provider trade, recorded price, and recorded timestamp match",CORZ,O:CORZ260417C00019000,sell,0.35,2026-04-16T13:52:00.000Z,polygon-option-trade,1,2026-04-16T13:52:42.005Z,0.35,0.35,2026-04-16T13:52:42.005Z,0.35,true,true,,,,,b01afe89-efef-4649-8467-9f666ed672a5,a8fa1772-d7f7-4bcd-84ff-6c00d40ebc52,
matched,"first provider trade, recorded price, and recorded timestamp match",MU,O:MU260417C00440000,buy,12.8,2026-04-16T13:55:00.000Z,polygon-option-trade,3,2026-04-16T13:55:20.163Z,12.8,13.71,2026-04-16T13:55:20.163Z,12.8,true,true,,,,,3fe145b5-1a52-4481-9435-e559fe136b56,fdbbe11f-83c5-4d9b-95a3-6646e8674e5b,
matched,"first provider trade, recorded price, and recorded timestamp match",ANET,O:ANET260417C00150000,buy,6.25,2026-04-16T14:30:00.000Z,polygon-option-trade,1,2026-04-16T14:30:20.524Z,6.25,6.25,2026-04-16T14:30:20.524Z,6.25,true,true,,,,,2f4cffa5-35b4-4bf9-93c4-e40a90782156,514a1e03-fb7a-4554-9c6e-04cb1ee44d97,
matched,"first provider trade, recorded price, and recorded timestamp match",NVDA,O:NVDA260420C00195000,buy,4.3,2026-04-16T14:40:00.000Z,polygon-option-trade,3,2026-04-16T14:40:09.572Z,4.3,4.26,2026-04-16T14:40:09.572Z,4.3,true,true,,,,,b363478d-0bbb-4b65-9c2d-e343c77bf9f8,e8aa4653-c3eb-4f88-8ad5-ab301e4a81df,
matched,exact 1-minute aggregate close matches fill price,ARM,O:ARM260417C00155000,buy,4.77,2026-04-16T14:51:00.000Z,polygon-option-aggregates,2,,,4.77,,,,,2026-04-16T14:51:00.000Z,4.77,2026-04-16T14:51:00.000Z,4.77,ad54b8c1-6598-400c-a3e0-dbcd9ebc19d2,c126059b-f5f2-49ca-bf9b-f5d76a6d2002,
matched,"first provider trade, recorded price, and recorded timestamp match",SMCI,O:SMCI260417C00027000,buy,0.86,2026-04-16T14:55:00.000Z,polygon-option-trade,2,2026-04-16T14:55:19.653Z,0.86,0.86,2026-04-16T14:55:19.653Z,0.86,true,true,,,,,fdd2a139-7cc8-4ff2-abe3-c12e6e8e2236,976363d2-2b76-4b0a-95ca-4671b5b4b9eb,
matched,"first provider trade, recorded price, and recorded timestamp match",TQQQ,O:TQQQ260417C00055000,buy,1.4,2026-04-16T15:00:00.000Z,polygon-option-trade,1,2026-04-16T15:00:23.129Z,1.4,1.4,2026-04-16T15:00:23.129Z,1.4,true,true,,,,,1505b6b2-2699-4d9b-9cc9-48bac14d6f06,96c62a42-dd1e-4090-816e-a1d9950f7bbc,
matched,"first provider trade, recorded price, and recorded timestamp match",SPY,O:SPY260420C00699000,buy,4.88,2026-04-16T15:05:00.000Z,polygon-option-trade,4,2026-04-16T15:05:03.376Z,4.88,4.88,2026-04-16T15:05:03.376Z,4.88,true,true,,,,,d67a9414-6894-4f82-a2f9-a2230b5acea6,83b78e19-ea23-441d-b981-6157ed167f5c,
matched,"first provider trade, recorded price, and recorded timestamp match",MSFT,O:MSFT260420C00410000,buy,7.5,2026-04-16T15:10:00.000Z,polygon-option-trade,1,2026-04-16T15:10:00.540Z,7.5,7.5,2026-04-16T15:10:00.540Z,7.5,true,true,,,,,34b11123-e876-4c91-bfa7-1345e569742b,dda12f89-d5f4-478f-85e2-c607fd66049b,
matched,"first provider trade, recorded price, and recorded timestamp match",SMCI,O:SMCI260417C00027000,sell,1,2026-04-16T15:14:00.000Z,polygon-option-trade,3,2026-04-16T15:14:12.526Z,1,0.97,2026-04-16T15:14:12.526Z,1,true,true,,,,,ddfbe432-1b4f-479d-ae5a-e944a660fd6d,fd840b50-5a5d-4945-8000-3821fc90f666,
matched,"first provider trade, recorded price, and recorded timestamp match",QBTS,O:QBTS260417C00020000,buy,2.07,2026-04-16T15:15:00.000Z,polygon-option-trade,1,2026-04-16T15:15:41.728Z,2.07,2.07,2026-04-16T15:15:41.728Z,2.07,true,true,,,,,bc163e2c-72ab-43af-ac97-5b51c6e16104,00d36413-bdb7-4552-8a70-db449f2064d3,
matched,"first provider trade, recorded price, and recorded timestamp match",MU,O:MU260417C00440000,sell,19.35,2026-04-16T15:19:00.000Z,polygon-option-trade,2,2026-04-16T15:19:13.275Z,19.35,19,2026-04-16T15:19:13.275Z,19.35,true,true,,,,,710e399d-ef66-4b08-9303-aa104a8d531a,f2504e1d-cd75-41d1-85f1-5038eaf5ffc7,
matched,"first provider trade, recorded price, and recorded timestamp match",MSTR,O:MSTR260417C00140000,buy,3.86,2026-04-16T15:30:00.000Z,polygon-option-trade,10,2026-04-16T15:30:09.368Z,3.86,3.87,2026-04-16T15:30:09.368Z,3.86,true,true,,,,,af3b1809-85c7-4c5b-9549-414f93451ea2,a187e50f-d9f8-44b3-ad8c-66b84f3817ee,
matched,"first provider trade, recorded price, and recorded timestamp match",NVDA,O:NVDA260420C00195000,sell,5,2026-04-16T15:48:00.000Z,polygon-option-trade,6,2026-04-16T15:48:02.182Z,5,4.8,2026-04-16T15:48:02.182Z,5,true,true,,,,,5ad2badc-1111-49eb-a372-27f2b37f80be,bbc5f632-d68e-474d-b30a-85b186ee4571,
matched,"first provider trade, recorded price, and recorded timestamp match",COIN,O:COIN260417C00190000,buy,7.63,2026-04-16T15:50:00.000Z,polygon-option-trade,1,2026-04-16T15:50:04.981Z,7.63,7.63,2026-04-16T15:50:04.981Z,7.63,true,true,,,,,5a528c9f-c074-4677-b061-a38bd0b6ddff,29294a40-1c82-4236-8caf-b8d7d167a14f,
matched,"first provider trade, recorded price, and recorded timestamp match",MSTR,O:MSTR260417C00140000,sell,5.4,2026-04-16T16:25:00.000Z,polygon-option-trade,6,2026-04-16T16:25:06.673Z,5.4,5.27,2026-04-16T16:25:06.673Z,5.4,true,true,,,,,9690cb8a-2289-41cd-9026-c5f4f25412e4,08a32834-2413-4e81-9956-fa2fec4ab9d1,
matched,"first provider trade, recorded price, and recorded timestamp match",TQQQ,O:TQQQ260417C00055000,sell,1.75,2026-04-16T16:33:00.000Z,polygon-option-trade,3,2026-04-16T16:33:15.801Z,1.75,1.52,2026-04-16T16:33:15.801Z,1.75,true,true,,,,,926400e1-b9c8-493d-8ccb-7710d92aa33d,08f5a4a4-5aeb-4453-8ceb-674d845290e2,
matched,"first provider trade, recorded price, and recorded timestamp match",COIN,O:COIN260417C00190000,sell,8,2026-04-16T16:33:00.000Z,polygon-option-trade,1,2026-04-16T16:33:44.800Z,8,8,2026-04-16T16:33:44.800Z,8,true,true,,,,,1c9bf094-f627-413a-9dc2-639a62ecd37b,ceaf5303-f48f-4365-9aa0-6c295b187165,
matched,"first provider trade, recorded price, and recorded timestamp match",ARM,O:ARM260417C00155000,sell,8.83,2026-04-16T16:48:00.000Z,polygon-option-trade,1,2026-04-16T16:48:42.731Z,8.83,8.83,2026-04-16T16:48:42.731Z,8.83,true,true,,,,,43611574-e879-464e-9f72-9efcf0a45d2b,6a555590-ca33-48f0-accc-8997d4c58553,
matched,"first provider trade, recorded price, and recorded timestamp match",SPY,O:SPY260420C00699000,sell,4.77,2026-04-16T17:06:00.000Z,polygon-option-trade,1,2026-04-16T17:06:38.393Z,4.77,4.77,2026-04-16T17:06:38.393Z,4.77,true,true,,,,,f984756b-07ca-4c73-b7e3-c87516ec6e3a,404d3098-874f-4e5e-88f2-382c748d9866,
no_provider_bars_near_fill,provider returned no 1-minute aggregate bars within +/-2 minutes,QBTS,O:QBTS260417C00020000,sell,2.15,2026-04-16T17:10:00.000Z,polygon-option-aggregates,0,,,2.15,,,,,,,,,6dd667b7-528c-4d9d-b667-aa68e14d50b7,182ef50c-ccc6-4dc1-b1c2-a3342047ac9d,
matched,"first provider trade, recorded price, and recorded timestamp match",AAOI,O:AAOI260417C00140000,buy,11.2,2026-04-16T17:15:00.000Z,polygon-option-trade,1,2026-04-16T17:15:41.542Z,11.2,11.2,2026-04-16T17:15:41.542Z,11.2,true,true,,,,,00bce404-0054-498a-be47-2014c5875a5d,86e30335-76fd-402b-bdb3-38dd232db65f,
matched,"first provider trade, recorded price, and recorded timestamp match",CORZ,O:CORZ260417C00020000,buy,0.09,2026-04-16T17:20:00.000Z,polygon-option-trade,1,2026-04-16T17:20:07.518Z,0.09,0.09,2026-04-16T17:20:07.518Z,0.09,true,true,,,,,187affe2-0587-4b28-94c5-209beb9ef7fc,eb431209-85b5-4f43-84d2-8617151085b7,
matched,"first provider trade, recorded price, and recorded timestamp match",SMH,O:SMH260417C00445000,sell,10.48,2026-04-16T17:25:00.000Z,polygon-option-trade,1,2026-04-16T17:25:18.717Z,10.48,10.48,2026-04-16T17:25:18.717Z,10.48,true,true,,,,,f07f41ff-7085-44fa-b663-2f94bf178b1e,2414e97a-5f8a-4120-a7be-12d8045fef7f,
matched,"first provider trade, recorded price, and recorded timestamp match",CLSK,O:CLSK260417C00012000,buy,0.03,2026-04-16T17:25:00.000Z,polygon-option-trade,1,2026-04-16T17:25:14.120Z,0.03,0.03,2026-04-16T17:25:14.120Z,0.03,true,true,,,,,ad60bcdc-4e71-496e-9ffc-c8cb38545108,524cef53-ca41-4c68-9e90-e04204873a48,
matched,"first provider trade, recorded price, and recorded timestamp match",CLSK,O:CLSK260417C00012000,sell,0.04,2026-04-16T17:40:00.000Z,polygon-option-trade,1,2026-04-16T17:40:31.808Z,0.04,0.04,2026-04-16T17:40:31.808Z,0.04,true,true,,,,,65ec4bc9-3290-4eac-aa9f-108a0973fb35,fafac3d5-2866-47a6-8c8b-7b4235dbe15c,
matched,"first provider trade, recorded price, and recorded timestamp match",MSFT,O:MSFT260420C00410000,sell,9.91,2026-04-16T18:10:00.000Z,polygon-option-trade,3,2026-04-16T18:10:34.980Z,9.91,9.91,2026-04-16T18:10:34.980Z,9.91,true,true,,,,,5cdcd49a-8297-41c9-8549-f40367fb8b41,69e50a7f-fd6b-425b-bfe0-6824970ec0fe,
matched,"first provider trade, recorded price, and recorded timestamp match",QBTS,O:QBTS260417C00021000,buy,1.5,2026-04-16T18:35:00.000Z,polygon-option-trade,1,2026-04-16T18:35:59.044Z,1.5,1.5,2026-04-16T18:35:59.044Z,1.5,true,true,,,,,0c45310f-36ec-465a-99c4-db70285f1b12,fa57d433-1ee2-4ec4-bbe8-a2a716958e18,
matched,"first provider trade, recorded price, and recorded timestamp match",GLD,O:GLD260422C00439000,buy,5.6,2026-04-16T18:55:00.000Z,polygon-option-trade,1,2026-04-16T18:55:12.107Z,5.6,5.6,2026-04-16T18:55:12.107Z,5.6,true,true,,,,,db231e21-151f-4e8c-991c-3731042d9b1d,492ed672-be50-47b1-b74d-b4abcf5a4c5b,
matched,"first provider trade, recorded price, and recorded timestamp match",HUT,O:HUT260417C00070000,buy,1.76,2026-04-16T18:55:00.000Z,polygon-option-trade,2,2026-04-16T18:55:10.995Z,1.76,1.76,2026-04-16T18:55:10.995Z,1.76,true,true,,,,,ce386184-6de8-4414-acd6-48aad8279285,61970a09-d695-4cba-b2db-b2e1a73bda68,
matched,exact 1-minute aggregate close matches fill price,AAPL,O:AAPL260422C00265000,buy,2.88,2026-04-16T18:56:00.000Z,polygon-option-aggregates,4,,,2.88,,,,,2026-04-16T18:56:00.000Z,2.88,2026-04-16T18:56:00.000Z,2.88,9769c43d-0cdb-42c0-ac0c-9eb9ab0a9bbb,ff3213f3-e027-466e-bfbd-bc93557c35c7,
matched,exact 1-minute aggregate close matches fill price,CRDO,O:CRDO260417C00160000,buy,2.65,2026-04-16T18:56:00.000Z,polygon-option-aggregates,1,,,2.65,,,,,2026-04-16T18:56:00.000Z,2.65,2026-04-16T18:56:00.000Z,2.65,1f0ec643-de4c-455d-bf0e-a0cf2aad5254,4212b148-dd25-4274-ab54-9aca8fb621fc,
matched,"first provider trade, recorded price, and recorded timestamp match",QBTS,O:QBTS260417C00021000,sell,1.09,2026-04-16T19:05:00.000Z,polygon-option-trade,2,2026-04-16T19:05:08.062Z,1.09,1.09,2026-04-16T19:05:08.062Z,1.09,true,true,,,,,968a9707-b6d8-47fc-be56-475ab01dd3e3,9812afde-855c-4c99-a262-47f5c380fd09,
matched,"first provider trade, recorded price, and recorded timestamp match",APLD,O:APLD260417C00031000,buy,0.29,2026-04-16T19:10:00.000Z,polygon-option-trade,1,2026-04-16T19:10:53.254Z,0.29,0.29,2026-04-16T19:10:53.254Z,0.29,true,true,,,,,5a5e982b-97e2-464e-8478-c95248b3b7f7,9d6aaed7-2379-49b4-937f-98f63623e27e,
matched,"first provider trade, recorded price, and recorded timestamp match",HOOD,O:HOOD260417C00085000,buy,2.25,2026-04-16T19:10:00.000Z,polygon-option-trade,3,2026-04-16T19:10:11.111Z,2.25,2.22,2026-04-16T19:10:11.111Z,2.25,true,true,,,,,4220f516-8473-4bae-a2e9-9a47ad3ddf28,46ba7a3b-90a4-402b-a844-6d076350f36a,
matched,"first provider trade, recorded price, and recorded timestamp match",CORZ,O:CORZ260417C00020000,sell,0.16,2026-04-16T19:37:00.000Z,polygon-option-trade,1,2026-04-16T19:37:00.948Z,0.16,0.16,2026-04-16T19:37:00.948Z,0.16,true,true,,,,,465cf1a3-1870-44bb-9ae5-10fa394a2621,8cf8176c-2b94-420a-93c4-cf418b263986,
matched,"first provider trade, recorded price, and recorded timestamp match",OKLO,O:OKLO260417C00062000,buy,2.54,2026-04-16T19:40:00.000Z,polygon-option-trade,2,2026-04-16T19:40:26.181Z,2.54,2.54,2026-04-16T19:40:26.181Z,2.54,true,true,,,,,884abab7-b510-4650-ac4d-dfa297f63593,2e993852-bbb8-493c-8add-92b82c8d7df6,
matched,"first provider trade, recorded price, and recorded timestamp match",HUT,O:HUT260417C00070000,sell,2.12,2026-04-16T19:44:00.000Z,polygon-option-trade,1,2026-04-16T19:44:21.561Z,2.12,2.12,2026-04-16T19:44:21.561Z,2.12,true,true,,,,,5bed74f6-0773-4b10-9958-e2af4cc713f7,cc44dc8f-37f0-49ff-9444-277f57bdbf88,
no_provider_bars_near_fill,provider returned no 1-minute aggregate bars within +/-2 minutes,GLD,O:GLD260422C00439000,sell,5.8,2026-04-16T19:50:00.000Z,polygon-option-aggregates,0,,,5.8,,,,,,,,,e24afd6b-c45b-4a7c-9a20-0d1bcad16884,9ea4064c-8db4-4739-960a-beaf04341c1d,
matched,"first provider trade, recorded price, and recorded timestamp match",META,O:META260420C00675000,buy,7.7,2026-04-16T19:50:00.000Z,polygon-option-trade,5,2026-04-16T19:50:00.125Z,7.7,7.49,2026-04-16T19:50:00.125Z,7.7,true,true,,,,,e2885fd2-23ea-4eae-be65-9adc3b3135fe,18a544aa-eb63-4335-9109-42a4c55dd069,
matched,"first provider trade, recorded price, and recorded timestamp match",APLD,O:APLD260417C00031000,sell,0.29,2026-04-16T19:51:00.000Z,polygon-option-trade,1,2026-04-16T19:51:45.209Z,0.29,0.29,2026-04-16T19:51:45.209Z,0.29,true,true,,,,,0cff3eea-23c1-430d-b2de-b95f1bcf85df,3b6894b8-adb3-4b60-98f8-ec15afcb32a3,
matched,"first provider trade, recorded price, and recorded timestamp match",CRDO,O:CRDO260417C00160000,sell,2,2026-04-16T19:55:00.000Z,polygon-option-trade,1,2026-04-16T19:55:41.128Z,2,2,2026-04-16T19:55:41.128Z,2,true,true,,,,,b28aa19e-5fb6-4aa2-9a8d-2fc62af44f63,fcaea525-ef19-4854-9d26-b61431edab08,
matched,"first provider trade, recorded price, and recorded timestamp match",AAPL,O:AAPL260422C00265000,sell,2.44,2026-04-16T19:55:00.000Z,polygon-option-trade,9,2026-04-16T19:55:14.353Z,2.44,2.42,2026-04-16T19:55:14.353Z,2.44,true,true,,,,,095724a3-421f-4aee-96fe-c368165ebd5c,5389da47-a913-4e7f-a76a-691fd8356a18,
matched,"first provider trade, recorded price, and recorded timestamp match",AMZN,O:AMZN260420C00245000,buy,5.24,2026-04-16T19:55:00.000Z,polygon-option-trade,1,2026-04-16T19:55:13.230Z,5.24,5.24,2026-04-16T19:55:13.230Z,5.24,true,true,,,,,54afb0e7-77ad-48d7-bb86-958917407514,b2ffa569-4f55-462c-8bc2-aa856901c992,
matched,"first provider trade, recorded price, and recorded timestamp match",ANET,O:ANET260417C00150000,sell,10.9,2026-04-16T19:59:00.000Z,polygon-option-trade,2,2026-04-16T19:59:32.046Z,10.9,10.79,2026-04-16T19:59:32.046Z,10.9,true,true,,,,,bb747633-24d8-4394-812a-822796fa6cdb,51065e05-224a-4744-a63a-21f6f302fafc,
matched,"first provider trade, recorded price, and recorded timestamp match",HOOD,O:HOOD260417C00085000,sell,2.46,2026-04-16T19:59:00.000Z,polygon-option-trade,19,2026-04-16T19:59:00.135Z,2.46,2.4,2026-04-16T19:59:00.135Z,2.46,true,true,,,,,714a8d25-bb6e-4969-bdca-127cf5bb8063,f2acf8db-9c16-42d1-81b9-664076db486c,
matched,"first provider trade, recorded price, and recorded timestamp match",AMZN,O:AMZN260420C00245000,sell,5.24,2026-04-16T19:59:00.000Z,polygon-option-trade,3,2026-04-16T19:59:19.961Z,5.24,5.45,2026-04-16T19:59:19.961Z,5.24,true,true,,,,,7533a677-bebe-49f6-8b5f-18dbd0b42411,5a978b8f-27b0-441e-8122-fe17f6b683de,
matched,"first provider trade, recorded price, and recorded timestamp match",AAOI,O:AAOI260417C00140000,sell,17.5,2026-04-17T13:30:00.000Z,polygon-option-trade,1,2026-04-17T13:30:25.864Z,17.5,17.5,2026-04-17T13:30:25.864Z,17.5,true,true,,,,,f097f41b-f5ce-4a8b-9e2e-69f9b5595f0d,90854f50-2fa5-45e4-85fd-52a8b9d4fde2,
matched,"first provider trade, recorded price, and recorded timestamp match",OKLO,O:OKLO260417C00062000,sell,2.9,2026-04-17T13:30:00.000Z,polygon-option-trade,2,2026-04-17T13:30:20.134Z,2.9,4.1,2026-04-17T13:30:20.134Z,2.9,true,true,,,,,625c7b0a-b30c-4cf2-b643-fa589abc690c,64436d14-f446-47d8-b7fe-d1af0549e8cf,
matched,"first provider trade, recorded price, and recorded timestamp match",SYM,O:SYM260424C00062000,buy,2.06,2026-04-17T13:40:00.000Z,polygon-option-trade,1,2026-04-17T13:40:05.181Z,2.06,2.06,2026-04-17T13:40:05.181Z,2.06,true,true,,,,,d32b8cea-7f5c-4b21-ad57-3a2b9d13c30e,7f6e3b75-8980-4caa-b41b-adca3150b8fb,
matched,"first provider trade, recorded price, and recorded timestamp match",META,O:META260420C00675000,sell,11.75,2026-04-17T13:56:00.000Z,polygon-option-trade,2,2026-04-17T13:56:02.996Z,11.75,11.65,2026-04-17T13:56:02.996Z,11.75,true,true,,,,,24f185db-0203-423c-a6fc-71df0a60b52a,7c3c5ed1-add6-4f38-a64e-e2730ca6f01b,
matched,"first provider trade, recorded price, and recorded timestamp match",DELL,O:DELL260424C00195000,buy,4.43,2026-04-17T14:00:00.000Z,polygon-option-trade,2,2026-04-17T14:00:34.659Z,4.43,4.6,2026-04-17T14:00:34.659Z,4.43,true,true,,,,,dc1a0a40-85b6-42e0-b670-d9447ebf25e9,6656ba9d-122f-47b6-9d91-b528bf4bd714,
